nohup: 忽略输入
Dataset has size 100
Start from 0
sigma_y = opt.sigma_0 + 1.6 * (1 - epoch / epochs) ** 3

  0%|          | 0/100 [00:00<?, ?it/s]Setting up [LPIPS] perceptual loss: trunk [vgg], v[0.1], spatial [off]
Loading model from: /root/.local/lib/python3.8/site-packages/lpips/weights/v0.1/vgg.pth
epoch 1 PSNR: 15.683553695678711 sigma_y: 1.7000000000000002 tau: 1.0
epoch 2 PSNR: 19.46179962158203 sigma_y: 1.5452740740740742 tau: 1.0
epoch 3 PSNR: 20.259872436523438 sigma_y: 1.4008592592592595 tau: 1.0
epoch 4 PSNR: 22.006399154663086 sigma_y: 1.2664000000000002 tau: 1.0
epoch 5 PSNR: 24.000511169433594 sigma_y: 1.141540740740741 tau: 1.0
epoch 6 PSNR: 24.55588150024414 sigma_y: 1.0259259259259261 tau: 1.0
epoch 7 PSNR: 25.799434661865234 sigma_y: 0.9192000000000002 tau: 1.0
epoch 8 PSNR: 26.312253952026367 sigma_y: 0.8210074074074073 tau: 0.7737809374999999
epoch 9 PSNR: 26.678813934326172 sigma_y: 0.7309925925925927 tau: 0.7737809374999999
epoch 10 PSNR: 26.80328369140625 sigma_y: 0.6487999999999998 tau: 0.7737809374999999
epoch 11 PSNR: 27.21457290649414 sigma_y: 0.5740740740740743 tau: 0.6302494097246091
epoch 12 PSNR: 27.64664077758789 sigma_y: 0.5064592592592593 tau: 0.5133420832795047
epoch 13 PSNR: 27.612102508544922 sigma_y: 0.4456 tau: 0.44012666865176525
epoch 14 PSNR: 27.904882431030273 sigma_y: 0.3911407407407407 tau: 0.35848592240854177
epoch 15 PSNR: 27.913665771484375 sigma_y: 0.34272592592592593 tau: 0.2919890243387723
epoch 16 PSNR: 28.032535552978516 sigma_y: 0.30000000000000004 tau: 0.27738957312183365
epoch 17 PSNR: 28.093711853027344 sigma_y: 0.2626074074074074 tau: 0.2378268852553321
epoch 18 PSNR: 28.038856506347656 sigma_y: 0.23019259259259262 tau: 0.1937114844585008
epoch 19 PSNR: 28.16995620727539 sigma_y: 0.20240000000000002 tau: 0.1937114844585008
epoch 20 PSNR: 28.262311935424805 sigma_y: 0.1788740740740741 tau: 0.16608338398760714
epoch 21 PSNR: 28.44628143310547 sigma_y: 0.1592592592592593 tau: 0.14239574134637464
epoch 22 PSNR: 28.522336959838867 sigma_y: 0.14320000000000002 tau: 0.1285121565651031
epoch 23 PSNR: 28.54795265197754 sigma_y: 0.13034074074074076 tau: 0.1285121565651031
epoch 24 PSNR: 28.65420150756836 sigma_y: 0.12032592592592592 tau: 0.12208654873684793
epoch 25 PSNR: 28.764114379882812 sigma_y: 0.1128 tau: 0.11598222130000553
epoch 26 PSNR: 28.85268211364746 sigma_y: 0.10740740740740741 tau: 0.10467395472325498
epoch 27 PSNR: 28.915813446044922 sigma_y: 0.10379259259259259 tau: 0.09446824413773762
epoch 28 PSNR: 28.944299697875977 sigma_y: 0.10160000000000001 tau: 0.09446824413773762
epoch 29 PSNR: 28.950321197509766 sigma_y: 0.10047407407407408 tau: 0.09446824413773762
epoch 30 PSNR: 29.0550594329834 sigma_y: 0.10005925925925926 tau: 0.09446824413773762
epoch 31 PSNR: 28.986209869384766 sigma_y: 0.1 tau: 0.08974483193085074
epoch 32 PSNR: 29.03122329711914 sigma_y: 0.1 tau: 0.07694497527671314
epoch 33 PSNR: 29.086353302001953 sigma_y: 0.1 tau: 0.07694497527671314
epoch 34 PSNR: 29.096820831298828 sigma_y: 0.1 tau: 0.07694497527671314
epoch 35 PSNR: 29.09318733215332 sigma_y: 0.1 tau: 0.07694497527671314
epoch 36 PSNR: 29.147762298583984 sigma_y: 0.1 tau: 0.07694497527671314
epoch 37 PSNR: 29.18526840209961 sigma_y: 0.1 tau: 0.07694497527671314
epoch 38 PSNR: 29.207950592041016 sigma_y: 0.1 tau: 0.07694497527671314
epoch 39 PSNR: 29.21633529663086 sigma_y: 0.1 tau: 0.07309772651287748
epoch 40 PSNR: 29.21445655822754 sigma_y: 0.1 tau: 0.07309772651287748
epoch 41 PSNR: 29.224197387695312 sigma_y: 0.1 tau: 0.07309772651287748
epoch 42 PSNR: 29.279508590698242 sigma_y: 0.1 tau: 0.07309772651287748
epoch 43 PSNR: 29.271488189697266 sigma_y: 0.1 tau: 0.07309772651287748
epoch 44 PSNR: 29.25196647644043 sigma_y: 0.1 tau: 0.07309772651287748
epoch 45 PSNR: 29.28705406188965 sigma_y: 0.1 tau: 0.07309772651287748
epoch 46 PSNR: 29.3033447265625 sigma_y: 0.1 tau: 0.07309772651287748
epoch 47 PSNR: 29.30944061279297 sigma_y: 0.1 tau: 0.0659706981778719
epoch 48 PSNR: 29.39342498779297 sigma_y: 0.1 tau: 0.0659706981778719
epoch 49 PSNR: 29.379636764526367 sigma_y: 0.1 tau: 0.0659706981778719
epoch 50 PSNR: 29.413143157958984 sigma_y: 0.1 tau: 0.0659706981778719
main_sampling.py:521: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  LPIPS = loss_fn_vgg(2*orig-1.0, 2*torch.tensor(x[j]).to(torch.float32).cuda()-1.0)[0,0,0,0]

PSNR:29.3113 (0.0634), SSIM:0.78982 (0.00099), LPIPS:0.24109 (0.00418):   0%|          | 0/100 [07:35<?, ?it/s]
PSNR:29.3113 (0.0634), SSIM:0.78982 (0.00099), LPIPS:0.24109 (0.00418):   1%|          | 1/100 [07:35<12:32:02, 455.78s/it]epoch 1 PSNR: 15.953756332397461 sigma_y: 1.7000000000000002 tau: 1.0
epoch 2 PSNR: 18.10028839111328 sigma_y: 1.5452740740740742 tau: 1.0
epoch 3 PSNR: 20.512102127075195 sigma_y: 1.4008592592592595 tau: 1.0
epoch 4 PSNR: 22.206321716308594 sigma_y: 1.2664000000000002 tau: 1.0
epoch 5 PSNR: 22.87193489074707 sigma_y: 1.141540740740741 tau: 1.0
epoch 6 PSNR: 23.772581100463867 sigma_y: 1.0259259259259261 tau: 1.0
epoch 7 PSNR: 24.251220703125 sigma_y: 0.9192000000000002 tau: 1.0
epoch 8 PSNR: 24.66459083557129 sigma_y: 0.8210074074074073 tau: 1.0
epoch 9 PSNR: 25.020544052124023 sigma_y: 0.7309925925925927 tau: 1.0
